skjemanavn;navn_i_rapporteket;ledetekst;obligatorisk;type;listeverdier;listetekst;normalintervall_start_numerisk;normalintervall_slutt_numerisk;maksintervall_start_numerisk;maksintervall_slutt_numerisk;normalintervall_start_dato;normalintervall_slutt_dato;maksintervall_start_dato;maksintervall_slutt_dato;antall_tegn;lovlige_tegn;desimaler;aktiveringsspoersmaal;underspoersmaal;innfoert_dato;utfaset_dato;tabell;fysisk_feltnavn;kommentar;variabel_id;hjelpetekst
Prosedyre;;Akutt suksess;Ja;Listevariabel;2;Usikker;;;;;;;;;;;;Nei;Nei;01.01.1980;;pros;AKUTT_SUKSESS;;PROS_AKUTT_SUKSESS;Operatør vurderer selve operasjonen som vellykket: Nei - behandlet arytmi fortsatt tilstede Ja PV isolert, AP borte, ikke utløsbar arytmi. Usikker sett andre arytmier fortsatt, men mindre arytmi. Ukjent ikke utløst arytmi
Prosedyre;;Akutt suksess;Ja;Listevariabel;3;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;pros;AKUTT_SUKSESS;;PROS_AKUTT_SUKSESS;Operatør vurderer selve operasjonen som vellykket: Nei - behandlet arytmi fortsatt tilstede Ja PV isolert, AP borte, ikke utløsbar arytmi. Usikker sett andre arytmier fortsatt, men mindre arytmi. Ukjent ikke utløst arytmi
Prosedyre;;Skjedde det komplikasjoner som følge av operasjonen?;Ja;Listevariabel;0;Nei;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_JANEI;;PROS_KOMP_JANEI;Dette kan enten være komplikasjoner som oppstod umiddelbart etter operasjonen eller som var senkomplikasjoner som (sannsynligvis) skyldtes operasjonen.
Prosedyre;;Skjedde det komplikasjoner som følge av operasjonen?;Ja;Listevariabel;1;Ja;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_JANEI;;PROS_KOMP_JANEI;Dette kan enten være komplikasjoner som oppstod umiddelbart etter operasjonen eller som var senkomplikasjoner som (sannsynligvis) skyldtes operasjonen.
Prosedyre;;AV-fistel;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_AV_FISTEL;;PROS_KOMP_AV_FISTEL;AV-fistel som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Pseudoaneurisme;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_PSEUDOAN;;PROS_KOMP_PSEUDOAN;Pseudoaneurisme som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Blødning;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_BLODNING;;PROS_KOMP_BLODNING;Blødning som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Infeksjon;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_INFEK;;PROS_KOMP_INFEK;Infeksjon som følge av operasjon og som fører til behandling eller forlenget sykehusopphold.
Prosedyre;;Tamponade;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_TAMP;;PROS_KOMP_TAMP;Tamponade som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;N. frenicus parese;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_NFREN;;PROS_KOMP_NFREN;N. frenicus parese som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Apoplexi/TIA;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_APOPLEXI;;PROS_KOMP_APOPLEXI;Apoplexi / transitoriske iskemiske anfall.
Prosedyre;;AV-blokk/PM;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_AVBLOKK_PM;;PROS_KOMP_AVBLOKK_PM;AV-blokk med pacemakerimplantasjon som følge av operasjonen.
Prosedyre;;Pulmonalvenestenose;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_PULM;;PROS_KOMP_PULM;Pulmonalvenestenose som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Øsofagusfistel;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_OSOFAG;;PROS_KOMP_OSOFAG;Øsofagusfistel som følge av operasjon og som fører til intervensjon eller forlenget sykehusopphold.
Prosedyre;;Hjerteinfarkt eller iskemi;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_KORONAR;;PROS_KOMP_KORONAR;Iskemi som følge av operasjon og som fører til intervensjon.
Prosedyre;;Perikarditt/perikardvæske;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;23.06.2020;;pros;KOMP_PERIKARD;Innført i versjon 1.1;PROS_KOMP_PERIKARD;Perikarditt/perikardvæske som førte til forlenget sykehusopphold.
Prosedyre;;Død;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_DOD;;PROS_KOMP_DOD;Død som følge av operasjonen.
Prosedyre;;Annen komplikasjon;Nei;Avkrysningsboks;;;;;;;;;;;;;;Ja;Nei;01.01.1980;;pros;KOMP_ANNEN;;PROS_KOMP_ANNEN;Annen komplikasjon som følge av operasjon.
Prosedyre;;Apoplexi/TIA <30 dager;Ja;Listevariabel;0;Nei;;;;;;;;;;;;Nei;Ja;01.01.1980;;pros;KOMP_APOPLEXI_30D;;PROS_KOMP_APOPLEXI_30D;Apoplexi/transitoriske iskemiske anfall <30 dager etter operasjonen.
Prosedyre;;Apoplexi/TIA <30 dager;Ja;Listevariabel;1;Ja;;;;;;;;;;;;Nei;Ja;01.01.1980;;pros;KOMP_APOPLEXI_30D;;PROS_KOMP_APOPLEXI_30D;Apoplexi/transitoriske iskemiske anfall <30 dager etter operasjonen.
Prosedyre;;Apoplexi/TIA <30 dager;Ja;Listevariabel;3;Ikke aktuelt;;;;;;;;;;;;Nei;Ja;01.01.1980;;pros;KOMP_APOPLEXI_30D;;PROS_KOMP_APOPLEXI_30D;Apoplexi/transitoriske iskemiske anfall <30 dager etter operasjonen.
Prosedyre;;Internkommentar;Nei;Stor tekstvariabel;;;;;;;;;;;2000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;Nei;Nei;01.01.1980;;pros;USERCOMMENT;;PROS_USERCOMMENT;Generell fri kommentar, maks 2000 tegn.
Prosedyre;;Ferdigstille skjema?;Nei;Statusvariabel;;;;;;;;;;;;;;Nei;Nei;01.01.1980;;pros;STATUS;;PROS_STATUS;Denne boksen vil angi hvorvidt du er ferdig med å fylle ut. Du kan alltids låse opp skjemaet igjen på nytt senere hvis du vil forandre noe.
Prosedyre;;Oppsummering;Nei;Stor tekstvariabel;;;;;;;;;;;5000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;Nei;Nei;01.01.1980;;pros;OPPSUMMERING;;PROS_OPPSUMMERING;Oppsummering/kommentar som kan legges i pasientjournal. Max 5000 tegn.
GKV spørreskjema somatikk, voksne, døgn;;Utskrivningsdato;Ja;Datovariabel;;;;;;;;;'1980-01-01';today;;;;Nei;Nei;01.01.1980;;gkv;DATO_UTSKR;;GKV_DATO_UTSKR;Skriv inn dato for utskrivelse. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autofylles nåværende måned og år. Skriver du inn måned og dag (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.2013 er følgende verdier gyldige: 131123, eller 20131123, eller 2013-11-23
GKV spørreskjema somatikk, voksne, døgn;;Utfyllingsdato;Ja;Datovariabel;;;;;;;;;'1980-01-01';today;;;;Nei;Nei;01.01.1980;;gkv;DATO_GKV;;GKV_DATO_GKV;Hvis dato for utfylling er ukjent, bruk dato for mottak av skjemaet. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autofylles nåværende måned og år. Skriver du inn måned og dag (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.2013 er følgende verdier gyldige: 131123, eller 20131123, eller 2013-11-23
GKV spørreskjema somatikk, voksne, døgn;;Er pasientdel utfylt;Ja;Listevariabel;0;Nei;;;;;;;;;;;;Ja;Nei;01.01.1980;;gkv;COMPLETE;;GKV_COMPLETE;Har pasienten levert sine besvarelser.
GKV spørreskjema somatikk, voksne, døgn;;Er pasientdel utfylt;Ja;Listevariabel;1;Ja;;;;;;;;;;;;Ja;Nei;01.01.1980;;gkv;COMPLETE;;GKV_COMPLETE;Har pasienten levert sine besvarelser.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;1;Tidsmangel behandler;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;2;Tidlig utskrivning;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;3;Kritisk syk / død;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;4;Pasient klarer ikke;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;5;Manglende samtykke;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;6;For ung;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;7;Ikke besvart ePROMS;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;Årsak til manglende utfylling;Ja;Listevariabel;9;Annet;;;;;;;;;;;;Nei;Ja;01.01.1980;;gkv;INCOMPLETE_REASON;;GKV_INCOMPLETE_REASON;Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke.
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;1. Snakket behandlerne til deg slik at du forsto dem?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_1;;GKV_GKV_1;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;2. Har du tillit til behandlernes faglige dyktighet?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_2;;GKV_GKV_2;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;3. Har du tillit til det øvrige personalets faglige dyktighet?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_3;;GKV_GKV_3;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;4. Fikk du tilstrekkelig informasjon om din diagnose / dine plager?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_4;;GKV_GKV_4;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;5. Opplevde du at behandlingen var tilpasset din situasjon?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_5;;GKV_GKV_5;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;6. Var du involvert i avgjørelser som angikk din behandling?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_6;;GKV_GKV_6;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;7. Opplevde du at institusjonens arbeid var godt organisert?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_7;;GKV_GKV_7;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;8. Fikk du inntrykk av at institusjonens utstyr var i god stand?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_8;;GKV_GKV_8;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;4;I stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;5;I svært stor grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;9. Var hjelpen og behandlingen du fikk på institusjonen, alt i alt, tilfredsstillende?;Nei;Listevariabel;9;Ikke aktuelt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_9;;GKV_GKV_9;
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;1;Ikke i det hele tatt;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;2;I liten grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
GKV spørreskjema somatikk, voksne, døgn;;10. Mener du at du på noen måte ble feilbehandlet (etter det du selv kan bedømme)?;Nei;Listevariabel;3;I noen grad;;;;;;;;;;;;Nei;Nei;01.01.1980;;gkv;GKV_10;;GKV_GKV_10;
